# EMPairProduction cumulative differential rate
# photon field: cosmic infrared and optical background radiation (upper) model of Stecker et al. 2016 (arXiv:1605.01382)
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
0.00	12.1	12.2	12.3	12.4	12.5	12.6	12.7	12.8	12.9	13	13.1	13.2	13.3	13.4	13.5	13.6	13.7	13.8	13.9	14	14.1	14.2	14.3	14.4	14.5	14.6	14.7	14.8	14.9	15	15.1	15.2	15.3	15.4	15.5	15.6	15.7	15.8	15.9	16	16.1	16.2	16.3	16.4	16.5	16.6	16.7	16.8	16.9	17	17.1	17.2	17.3	17.4	17.5	17.6	17.7	17.8	17.9	18	18.1	18.2	18.3	18.4	18.5	18.6	18.7	18.8	18.9	19	19.1	19.2	19.3	19.4	19.5	19.6	19.7	19.8	19.9	20	20.1	20.2	20.3	20.4	20.5	20.6	20.7	20.8	20.9	21	21.1	21.2	21.3	21.4	21.5	21.6	21.7	21.8	21.9	22	22.1	22.2	22.3	22.4	22.5	22.6	22.7	22.8	22.9	23
10.30	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10	2.51037e-10
10.35	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08	1.3174e-08
10.40	6.29792e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08	8.91479e-08
10.45	1.50989e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07	3.28456e-07
10.50	2.90806e-07	8.31081e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07	8.94805e-07
10.55	4.85055e-07	1.63465e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06	2.01883e-06
10.60	7.09448e-07	2.76973e-06	3.87789e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06	3.97225e-06
10.65	9.44479e-07	4.17509e-06	6.4855e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06	7.0322e-06
10.70	1.19311e-06	5.71909e-06	9.80447e-06	1.13509e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05	1.14647e-05
